URL_LENGTH,NUMBER_SPECIAL_CHARACTERS,CHARSET,CONTENT_LENGTH,WHOIS_COUNTRY,WHOIS_STATEPRO,TCP_CONVERSATION_EXCHANGE,DIST_REMOTE_TCP_PORT,REMOTE_IPS,APP_BYTES,SOURCE_APP_PACKETS,REMOTE_APP_PACKETS,SOURCE_APP_BYTES,REMOTE_APP_BYTES,APP_PACKETS,DNS_QUERY_TIMES,Type,REGISTER_MONTH,REGISTER_DAY,REGISTER_YEAR,LAST_UPDATED_MONTH,LAST_UPDATED_DAY,LAST_UPDATED_YEAR,REGISTER_HOUR,REGISTER_MINUTES,LAST_UPDATED_HOUR,LAST_UPDATED_MINUTES,REGISTER_DAYOFYEAR,REGISTER_DAYOFMONTH,REGISTER_DAYOFWEEK,REGISTER_WEEKDAY,REGISTER_WORKINGDAY,REGISTER_WEEKEND,LAST_UPDATED_DAYOFYEAR,LAST_UPDATED_DAYOFMONTH,LAST_UPDATED_DAYOFWEEK,LAST_UPDATED_WEEKDAY,LAST_UPDATED_WORKINGDAY,LAST_UPDATED_WEEKEND,nginx,apache,microsoft-httpapi,red,hat,unix,openssl,mod_bwlimited,openresty,ubuntu,oracle-iplanet-web-server,cloudflare-nginx,heptu,pepyaka,phusion,passenger,amazon,microsoft-iis,litespeed,cpanel,tsa_c,fedora,debian,centos,php,gse,tengine,sun-one-web-server,communique,amazons3,mod_perl,mod_ssl,ats,dav,cherrypy,khl,mod_fcgid,mod_jk,red-hat,frontpage,mw2114.codfw.wmnet,perl,jetty9.0.z-snapshot,httpdaemon,mediafire,dosarrest,mw2232.codfw.wmnet,sucuri,mw2260.codfw.wmnet,mw2239.codfw.wmnet,dps,rus,mod_auth_passthrough,freebsd,with,suhosin-patch,mod_log_bytes,mod_gzip,ssws,mod_apreq2-20090110,youtubefrontend,squeegit,3_sir,virtuoso,linux,i686-generic-linux-glibc212-64,vdb,apache-coyote,yippee-ki-yay,mw2165.codfw.wmnet,mw2192.codfw.wmnet,proxy,pandeiro,uol,mw2231.codfw.wmnet,mw2109.codfw.wmnet,mw2225.codfw.wmnet,mw2236.codfw.wmnet,mw2101.codfw.wmnet,varnish,resin,mw2164.codfw.wmnet,mw2242.codfw.wmnet,mw2175.codfw.wmnet,mw2107.codfw.wmnet,mw2190.codfw.wmnet,barista,mw2103.codfw.wmnet,ecd,fll,pagely,gateway,mw2097.codfw.wmnet,mw2233.codfw.wmnet,fbs,mw2199.codfw.wmnet,mw2255.codfw.wmnet,mw2228.codfw.wmnet,gunicorn,mw2241.codfw.wmnet,lighttpd,mw2230.codfw.wmnet,akamaighost,mw2240.codfw.wmnet,pws,nxfps,play,mw2185.codfw.wmnet,telling,authtds,scratch,marrakesh,mw2182.codfw.wmnet,squid,openbsd,zope,python,linux2,zserver,openam,agent,mw2104.codfw.wmnet,mw2110.codfw.wmnet,mw2176.codfw.wmnet,mw2187.codfw.wmnet,mw2106.codfw.wmnet,ben-ssl,mod_fastcgi,mod_throttle,chili!soft-asp,aeria,games,entertainment,mw2173.codfw.wmnet,enterprise,mw2198.codfw.wmnet,mw2172.codfw.wmnet,cowboy,mw2113.codfw.wmnet,mw2224.codfw.wmnet,mw2171.codfw.wmnet,mw2257.codfw.wmnet,mw2226.codfw.wmnet,dms,application-server,mw2177.codfw.wmnet,mw2197.codfw.wmnet,mw2178.codfw.wmnet,mod_python,www.lexisnexis.com,9999,mw2238.codfw.wmnet,pizza,mi,roxen,mw2180.codfw.wmnet,ebay,boston.com,frontend,ideawebserver,litigation_essentials.lexisnexis.com
22,7,UTF-8,4421.0,AU,U.S. VIRGIN ISLANDS,12,0,2,2259,16,12,5165,2559,16,4.0,0,5.0,21.0,2009.0,5.0,15.0,2016.0,0.0,0.0,0.0,0.0,141.0,31.0,3.0,3.0,1,0,136.0,31.0,6.0,6.0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,6,UTF-8,,US,FLORIDA,6,0,3,650,10,10,1417,950,10,4.0,0,8.0,1.0,2002.0,3.0,22.0,2016.0,0.0,0.0,0.0,0.0,213.0,31.0,3.0,3.0,1,0,82.0,31.0,1.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,6,ISO-8859-1,441.0,US,OREGON,0,0,0,0,0,0,0,0,0,0.0,0,1.0,13.0,2005.0,3.0,2.0,2017.0,0.0,0.0,0.0,0.0,13.0,31.0,3.0,3.0,1,0,61.0,31.0,3.0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,6,ISO-8859-1,,US,TEXAS,0,0,0,0,0,0,0,0,0,0.0,0,5.0,18.0,2005.0,5.0,19.0,2016.0,19.0,41.0,10.0,14.0,138.0,31.0,2.0,2.0,1,0,140.0,31.0,3.0,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,6,UTF-8,6671.0,CA,ALBERTA,0,0,0,0,0,0,0,0,0,0.0,0,1.0,4.0,2001.0,3.0,3.0,2017.0,0.0,0.0,0.0,0.0,4.0,31.0,3.0,3.0,1,0,62.0,31.0,4.0,4.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,6,UTF-8,,US,FLORIDA,16,3,11,1696,18,20,13422,1844,18,2.0,0,2.0,28.0,2008.0,2.0,14.0,2017.0,10.0,58.0,20.0,27.0,59.0,29.0,3.0,3.0,1,0,45.0,28.0,1.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,6,ISO-8859-1,434.0,PA,PANAMA,0,0,0,0,0,0,0,0,0,0.0,0,12.0,8.0,2006.0,12.0,14.0,2015.0,0.0,0.0,0.0,0.0,342.0,31.0,4.0,4.0,1,0,348.0,31.0,0.0,0.0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
23,6,US-ASCII,324.0,SE,,0,0,0,0,0,0,0,0,0,0.0,0,6.0,16.0,2000.0,5.0,18.0,2016.0,0.0,0.0,0.0,0.0,168.0,30.0,4.0,4.0,1,0,139.0,31.0,2.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
23,6,UTF-8,13001.0,,,0,0,0,0,0,0,0,0,0,0.0,0,,,,,,,,,,,,,,,0,0,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,7,ISO-8859-1,3257.0,,,0,0,0,0,0,0,0,0,0,0.0,0,10.0,13.0,2000.0,4.0,27.0,2017.0,0.0,0.0,0.0,0.0,287.0,31.0,4.0,4.0,1,0,117.0,30.0,3.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,6,ISO-8859-1,6748.0,US,ARIZONA,7,4,5,630,7,4,244,630,7,0.0,0,12.0,31.0,1999.0,4.0,9.0,2017.0,0.0,0.0,0.0,0.0,365.0,31.0,4.0,4.0,1,0,99.0,30.0,6.0,6.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,7,UTF-8,,,,24,5,8,1740,24,11,696,1740,24,0.0,0,,,,,,,,,,,,,,,0,0,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,6,NONE,,US,TEXAS,19,7,6,2404,23,20,6179,2684,23,4.0,0,7.0,30.0,1996.0,7.0,4.0,2016.0,0.0,0.0,0.0,0.0,212.0,31.0,1.0,1.0,1,0,186.0,31.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,6,UTF-8,,GB,,19,14,6,1980,23,25,5737,2276,23,4.0,0,5.0,9.0,2008.0,11.0,27.0,2015.0,0.0,0.0,0.0,0.0,130.0,31.0,4.0,4.0,1,0,331.0,30.0,4.0,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,6,UTF-8,,US,WISCONSIN,4,0,1,519,8,8,1138,823,8,4.0,0,4.0,23.0,1999.0,7.0,25.0,2016.0,0.0,0.0,0.0,0.0,113.0,30.0,4.0,4.0,1,0,207.0,31.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,6,UTF-8,,US,OREGON,10,0,5,1186,14,15,1900,1476,14,4.0,0,2.0,4.0,1997.0,11.0,8.0,2014.0,0.0,0.0,0.0,0.0,35.0,28.0,1.0,1.0,1,0,312.0,30.0,5.0,5.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,6,ISO-8859-1,,IN,ANDHRA PRADESH,43,4,4,5738,47,50,56926,6046,47,4.0,0,2.0,13.0,2003.0,2.0,14.0,2017.0,0.0,0.0,0.0,0.0,44.0,28.0,3.0,3.0,1,0,45.0,28.0,1.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,6,ISO-8859-1,240.0,US,CALIFORNIA,8,0,2,723,10,11,1837,871,10,2.0,0,5.0,17.0,2008.0,5.0,18.0,2016.0,0.0,0.0,0.0,0.0,138.0,31.0,5.0,5.0,0,1,139.0,31.0,2.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,6,ISO-8859-1,3985.0,CA,ALBERTA,40,17,16,3285,46,45,12003,3729,46,6.0,0,5.0,30.0,2002.0,5.0,31.0,2016.0,0.0,0.0,0.0,0.0,150.0,31.0,3.0,3.0,1,0,152.0,31.0,1.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,6,US-ASCII,324.0,,,0,0,0,0,0,0,0,0,0,0.0,0,10.0,20.0,2005.0,9.0,30.0,2016.0,0.0,0.0,0.0,0.0,293.0,31.0,3.0,3.0,1,0,274.0,30.0,4.0,4.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
24,8,ISO-8859-1,6173.0,,,2,0,1,132,2,5,318,132,2,0.0,1,,,,,,,,,,,,,,,0,0,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,9,ISO-8859-1,319.0,IN,TAMIL NADU,7,0,2,720,9,10,1269,868,9,2.0,1,,,,,,,,,,,,,,,0,0,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,6,UTF-8,,LU,,84,54,5,10490,96,106,106925,11482,96,12.0,0,1.0,7.0,2006.0,12.0,14.0,2016.0,0.0,0.0,0.0,0.0,7.0,31.0,5.0,5.0,0,1,349.0,31.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,6,ISO-8859-1,34.0,US,VIRGINIA,65,3,5,6286,69,75,90508,6596,69,4.0,0,3.0,5.0,1996.0,5.0,27.0,2016.0,5.0,0.0,14.0,46.0,65.0,31.0,1.0,1.0,1,0,148.0,31.0,4.0,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,7,UTF-8,,US,NEW YORK,14,6,6,1907,18,18,5601,2171,18,4.0,0,3.0,23.0,1995.0,3.0,3.0,2017.0,0.0,0.0,0.0,0.0,82.0,31.0,3.0,3.0,1,0,62.0,31.0,4.0,4.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,6,UTF-8,1778.0,,,7,7,3,618,7,9,562,618,7,0.0,0,1.0,10.0,1998.0,11.0,11.0,2012.0,0.0,0.0,0.0,0.0,10.0,31.0,5.0,5.0,0,1,316.0,30.0,6.0,6.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,6,UTF-8,,,,6,3,2,528,6,4,244,528,6,0.0,0,4.0,27.0,2016.0,4.0,29.0,2017.0,0.0,0.0,0.0,0.0,118.0,30.0,2.0,2.0,1,0,119.0,30.0,5.0,5.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
